word1,word2,jaccard_coef
ポエム,誤解,0.10526315789473684
ポエム,見聞き,0.07692307692307693
lambda,srcapi,0.07142857142857142
nosql,ロカルストレジ,0.06666666666666667
哲学,敏捷,0.058823529411764705
アイコン,アイコン,0.03225806451612903
email,うえ,0.03125
nosql,クラウドサビス,0.028985507246376812
elb,リスナ,0.026041666666666668
stripe,stripecheckout,0.022727272727272728
stripe,推薦,0.022222222222222223
rfc,会話,0.02040816326530612
stripe,決済,0.02
elb,route,0.018433179723502304
stripe,サブスクリプション,0.01818181818181818
初心者,続き,0.017543859649122806
stripe,具合,0.016666666666666666
rfc,順,0.01639344262295082
プログラム,自前,0.0163265306122449
stripe,商品,0.016260162601626018
プログラミング,規約,0.015873015873015872
プログラミング,言語,0.015228426395939087
nosql,sql,0.014285714285714285
elb,ホストゾン,0.013513513513513514
elb,セキュリティグルプ,0.013513513513513514
rfc,強力,0.013333333333333334
学生,授業,0.012987012987012988
学生,必修,0.012987012987012988
分析,基盤,0.012773722627737226
elb,https,0.012219959266802444
rfc,クライアントキャッシュ,0.011904761904761904
rfc,議論,0.011235955056179775
gcp,下り,0.011049723756906077
elb,許可,0.010958904109589041
プログラム,推薦,0.010752688172043012
備忘録,機,0.010526315789473684
備忘録,常識,0.010526315789473684
備忘録,危篤,0.010526315789473684
学生,評判,0.010416666666666666
備忘録,割愛,0.010309278350515464
備忘録,調べ,0.010309278350515464
プログラム,手作業,0.01020408163265306
axios,素,0.010101010101010102
axios,vif,0.010101010101010102
axios,vfor,0.010101010101010102
axios,感覚,0.010101010101010102
プログラム,考え方,0.010050251256281407
用語,説明,0.009856262833675565
学生,年数,0.00980392156862745
備忘録,得意,0.009523809523809525
学生,飛躍,0.009523809523809525
elb,完了,0.009433962264150943
stripe,会員,0.009345794392523364
備忘録,要点,0.009174311926605505
学生,職業,0.00909090909090909
プログラム,ロカルファイル,0.008849557522123894
gcp,useanexistingproject,0.008771929824561403
哲学,進化,0.008547008547008548
axios,クラッシクエディタ,0.00847457627118644
gcp,ネットワクエンドポイントグルプ,0.008403361344537815
gcp,オリジンガド,0.008403361344537815
stripe,プログラム,0.008403361344537815
gcp,妥当,0.008403361344537815
axios,案件,0.008264462809917356
elb,セキュリティグルプリスナ,0.008264462809917356
axios,scss,0.008130081300813009
コンパイル,事前,0.008130081300813009
プログラミング,台頭,0.008064516129032258
プログラミング,膨大,0.008064516129032258
lambda,自由,0.007874015748031496
axios,lp,0.007751937984496124
学生,層,0.007751937984496124
gcp,お客,0.007751937984496124
物理,距離,0.007575757575757576
gcp,本命,0.007462686567164179
分析,興味,0.0074487895716946
axios,想定,0.007434944237918215
stripe,手間,0.007352941176470588
elb,インバウンドルル,0.007352941176470588
用語,関連,0.007290400972053463
gcp,ケスキャッシュ,0.007246376811594203
lambda,ディレクトリ,0.007246376811594203
分析,高度,0.007233273056057866
用語,用語,0.007180469123982767
gcp,手頃,0.007142857142857143
学生,職,0.007042253521126761
歴史,生み,0.00702576112412178
歴史,親,0.00702576112412178
物理,鍵,0.006968641114982578
分析,状況,0.006906077348066298
gcp,ロケション,0.006896551724137931
gcp,オペレション,0.006711409395973154
コンパイル,向け,0.006666666666666667
stripe,月額,0.006622516556291391
axios,依頼,0.006622516556291391
elb,マク,0.006578947368421052
分析,条件,0.006550218340611353
axios,印象,0.006493506493506494
gcp,向き,0.006493506493506494
プログラミング,変化,0.0064516129032258064
プログラム,会員,0.0064516129032258064
rfc,リスト,0.006369426751592357
初心者,苦手,0.006369426751592357
lambda,高度,0.006329113924050633
