word1,word2,jaccard_coef
lambda,無名,0.3333333333333333
crud,ステタスコド,0.058823529411764705
大学生,極端,0.05263157894736842
crud,read,0.05
crud,update,0.05
crud,delete,0.05
debug,scoop,0.037037037037037035
debug,rubyinstallerforwindows,0.037037037037037035
テスト,自動,0.03470031545741325
プルリクエスト,厳格,0.03333333333333333
学生,時代,0.03164556962025317
crud,頭文字,0.027777777777777776
研修,配属,0.0273972602739726
テキストエディタ,大半,0.025
プルリクエスト,文化,0.024691358024691357
未経験,魔法,0.024390243902439025
マネジメント,手法,0.024096385542168676
歴史,賢者,0.023809523809523808
アイコン,右側,0.023255813953488372
アイコン,帯,0.023255813953488372
アイコン,プランニング,0.023255813953488372
哲学,養分,0.022222222222222223
未経験,材料,0.021739130434782608
引数,関数,0.02127659574468085
マネジメント,点検,0.020833333333333332
マネジメント,責任,0.020833333333333332
kubernetes,クラ,0.02040816326530612
kubernetes,ウド,0.02040816326530612
未経験,理系,0.02
マネジメント,納期,0.02
物理,笑,0.02
マネジメント,角度,0.0196078431372549
プルリクエスト,大幅,0.0196078431372549
哲学,面接,0.0196078431372549
マネジメント,一種,0.019230769230769232
マネジメント,複合,0.018518518518518517
マネジメント,循環,0.017543859649122806
分析,連合,0.017391304347826087
学生,弊社,0.017094017094017096
アイコン,カレンダビュ,0.016666666666666666
分析,系統,0.016129032258064516
ライブラリ,閲覧,0.01606425702811245
コンパイル,文法,0.015873015873015872
model,羅列,0.015873015873015872
マネジメント,頭文字,0.015873015873015872
テスト,テストケス,0.015444015444015444
引数,引数,0.015384615384615385
未経験,考慮,0.015384615384615385
ハンズオン,手元,0.014925373134328358
歴史,歴史,0.014492753623188406
哲学,教師,0.014492753623188406
学生,露,0.014388489208633094
アイコン,大まか,0.014084507042253521
大学生,講義,0.014084507042253521
哲学,哲学,0.014084507042253521
学生,容赦,0.013605442176870748
debug,初め,0.013513513513513514
プログラム,実行,0.01327433628318584
プログラム,出力,0.012979989183342347
プログラム,言語,0.012755102040816327
プログラミング,言語,0.01261467889908257
コンパイル,スペス,0.012345679012345678
学生,答え,0.012195121951219513
用語,社会,0.012048192771084338
学生,想い,0.012048192771084338
ハンズオン,ブログ,0.012048192771084338
ハンズオン,発表,0.012048192771084338
コンパイル,型付け,0.011976047904191617
学生,検討,0.011904761904761904
マネジメント,質,0.011764705882352941
学生,微塵,0.011695906432748537
分析,力点,0.011627906976744186
プログラム,改行,0.011591962905718702
研修,職,0.011444921316165951
ハンズオン,教材,0.011111111111111112
コンパイル,改行,0.011029411764705883
分析,明瞭,0.01098901098901099
研修,突破,0.010958904109589041
分析,客観,0.010638297872340425
マネジメント,試み,0.010526315789473684
コンパイル,論理,0.010416666666666666
テスト,手動,0.010309278350515464
分析,教授,0.010309278350515464
研修,研修,0.010189228529839884
ライブラリ,レジュメ,0.010169491525423728
分析,収集,0.010101010101010102
プルリクエスト,修正,0.01
model,可読性,0.01
ライブラリ,欄,0.009933774834437087
プルリクエスト,統合,0.00980392156862745
引数,記述,0.00975609756097561
プログラム,ユザ,0.009691934925579786
プログラム,プログラム,0.009615384615384616
テスト,マインド,0.00946372239747634
テスト,マップ,0.009433962264150943
model,印象,0.009433962264150943
分析,総括,0.009345794392523364
マネジメント,品質,0.009259259259259259
プログラム,入力,0.009192645883293365
ハンズオン,逆算,0.009174311926605505
分析,総合,0.009174311926605505
ビルド,導入,0.009009009009009009
crud,言葉,0.008968609865470852
テスト,項目,0.008888888888888889
ライブラリ,直面,0.008888888888888889
分析,機械,0.008771929824561403
アイコン,絵文字,0.008771929824561403
テスト,ドライバ,0.008695652173913044
学生,職種,0.008583690987124463
マネジメント,改善,0.00847457627118644
テスト,人力,0.008403361344537815
アイコン,テマ,0.008403361344537815
用語,用語,0.008368200836820083
アイコン,フォルダ,0.008333333333333333
プルリクエスト,依頼,0.008333333333333333
歴史,習慣,0.008298755186721992
マネジメント,可読性,0.008264462809917356
学生,言い訳,0.007874015748031496
コンパイル,解釈,0.0078125
コンパイル,敏感,0.0078125
プログラム,標準,0.007798440311937612
学生,歌,0.007692307692307693
プログラム,文字,0.007633587786259542
ライブラリ,自由,0.00749063670411985
研修,課題,0.007462686567164179
プログラミング,世界,0.007358351729212656
debug,ruby,0.0072992700729927005
ビルド,構築,0.007279344858962694
コンパイル,自動的,0.007194244604316547
文系,音声,0.007194244604316547
学生,研究,0.007042253521126761
コンパイル,勘違い,0.006993006993006993
大学生,表現,0.006993006993006993
歴史,難易,0.006993006993006993
学生,後悔,0.006944444444444444
ビルド,起動,0.006857142857142857
コンパイル,除算,0.006756756756756757
コンパイル,変数,0.00667779632721202
コンパイル,ルル,0.006666666666666667
debug,アップデト,0.006666666666666667
ビルド,卍,0.006622516556291391
ビルド,真面目,0.006622516556291391
ハンズオン,変換,0.006578947368421052
テスト,テスト,0.006507592190889371
コンパイル,ミス,0.0064516129032258064
コンパイル,語,0.00641025641025641
引数,製品,0.006349206349206349
アイコン,画像,0.006329113924050633
コンパイル,プログラム,0.006309148264984227
ビルド,適当,0.006309148264984227
引数,複数,0.006309148264984227
テスト,モブプロ,0.006289308176100629
テスト,ペア,0.006134969325153374
用語,緊張,0.006134969325153374
アイコン,一覧,0.006060606060606061
プログラミング,問,0.006030507272082299
コンパイル,タイプ,0.006024096385542169
マネジメント,分野,0.006024096385542169
プログラム,勝ち負け,0.005997001499250375
マネジメント,計画,0.005952380952380952
プログラム,文法,0.005943536404160475
引数,確率,0.005917159763313609
マネジメント,役割,0.0058823529411764705
コンパイル,体裁,0.005780346820809248
プログラム,整数,0.005776173285198556
ハンズオン,投稿,0.005747126436781609
ライブラリ,検索,0.005691056910569106
ビルド,完了,0.005681818181818182
学生,文化,0.005681818181818182
引数,調べ,0.0056179775280898875
コンパイル,機械,0.0056179775280898875
初心者,解説,0.005594405594405594
文系,連続,0.00558659217877095
ビルド,環境,0.005584363781412046
テスト,会場,0.005555555555555556
プルリクエスト,レビュ,0.0055147058823529415
コンパイル,暗黙,0.005494505494505495
ビルド,簡単,0.005427408412483039
ライブラリ,使い方,0.005420054200542005
プログラミング,科目,0.005413105413105413
コンパイル,全角,0.005405405405405406
debug,補足,0.005405405405405406
コンパイル,明示,0.0053475935828877
文系,職種,0.0053475935828877
debug,版,0.005291005291005291
未経験,職,0.005277044854881266
ライブラリ,ライブラリ,0.005263157894736842
コンパイル,間違い,0.005263157894736842
